order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount,order_month,order_year,revenue,discount_amount,net_sales,cost_price,profit
O02385,2025-03-26,C0640,P0419,S019,In-Store,1,209.55,0.2,167.64,3,2025,209.55,0.42,209.13,147.89,61.66
O02386,2025-01-05,C0265,P0481,Online,In-Store,1,134.56,0.0,134.56,1,2025,134.56,0.0,134.56,87.49,47.07
O02387,2024-07-17,C0419,P1095,Online,Online,1,96.11,0.1,86.5,7,2024,96.11,0.1,96.01,70.02,26.09
O02388,2025-07-09,C0767,P0258,S042,In-Store,2,52.4,0.05,99.56,7,2025,104.8,0.05,104.75,30.15,44.5
O02389,2024-04-26,C0003,P1043,S026,In-Store,2,321.82,0.2,514.91,4,2024,643.64,1.29,642.35,198.11,247.42
O02390,2025-03-23,C0715,P0819,S054,In-Store,2,85.93,0.05,163.27,3,2025,171.86,0.09,171.77,71.29,29.28
O02391,2025-02-20,C0078,P0905,S026,In-Store,1,138.07,0.2,110.46,2,2025,138.07,0.28,137.79,108.67,29.4
O02392,2025-03-31,C0276,P0600,S053,In-Store,3,221.76,0.0,665.28,3,2025,665.28,0.0,665.28,178.15,130.83
O02393,2025-02-23,C0592,P0123,S023,In-Store,1,159.16,0.0,159.16,2,2025,159.16,0.0,159.16,112.93,46.23
O02394,2024-06-27,C0111,P1045,S036,In-Store,2,35.73,0.2,57.17,6,2024,71.46,0.14,71.32,26.39,18.68
O02395,2025-06-15,C0149,P0257,Online,Online,1,145.59,0.1,131.03,6,2025,145.59,0.15,145.44,118.63,26.96
O02396,2024-11-19,C0314,P0109,S026,In-Store,1,241.11,0.2,192.89,11,2024,241.11,0.48,240.63,0.0,67.74
O02397,2024-05-15,C0113,P0308,Online,Online,2,53.99,0.2,86.38,5,2024,107.98,0.22,107.76,28.91,50.16
O02398,2025-06-02,C0619,P0729,Online,Online,2,183.66,0.1,330.59,6,2025,367.32,0.37,366.95,92.52,182.28
O02399,2025-03-22,C0176,P0035,S042,In-Store,2,270.68,0.1,487.22,3,2025,541.36,0.54,540.82,136.31,268.74
O02400,2025-10-27,C0658,P0180,S006,In-Store,2,331.2,0.2,529.92,10,2025,662.4,1.32,661.08,195.7,271.0
O02401,2024-06-04,C0559,P1127,Online,Online,1,119.95,0.05,113.95,6,2024,119.95,0.06,119.89,99.59,20.36
O02402,2025-07-31,C0002,P0878,Online,Online,4,340.01,0.05,1292.04,7,2025,1360.04,0.68,1359.36,195.05,579.84
O02403,2025-10-31,C0600,P0588,S055,In-Store,3,165.38,0.05,471.33,10,2025,496.14,0.25,495.89,131.59,101.37
O02404,2025-02-16,C0540,P1058,Online,Online,2,219.39,0.2,351.02,2,2025,438.78,0.88,437.9,138.39,162.0
O02405,2025-10-22,C0414,P0829,Online,Online,2,244.31,0.0,488.62,10,2025,488.62,0.0,488.62,170.36,147.9
O02406,2025-12-27,C0100,P0206,S011,In-Store,3,44.72,0.0,134.16,12,2025,134.16,0.0,134.16,38.98,17.22
O02407,2024-07-19,C0379,P0636,Online,Online,2,168.98,0.1,304.16,7,2024,337.96,0.34,337.62,119.44,99.08
O02408,2025-04-14,C0743,P0381,Online,Online,2,169.3,0.0,338.6,4,2025,338.6,0.0,338.6,107.47,123.66
O02409,2024-05-20,C0411,P0104,S047,In-Store,10,237.61,0.2,1900.9,5,2024,2376.1,4.75,2371.35,131.78,1058.3
O02410,2025-02-07,C0245,P1017,Online,Online,1,212.78,0.2,170.22,2,2025,212.78,0.43,212.35,178.39,34.39
O02411,2024-10-22,C0059,P0414,Online,Online,1,162.49,0.05,154.37,10,2024,162.49,0.08,162.41,105.0,57.49
O02412,2025-12-30,C0457,P1127,S039,In-Store,2,119.95,0.0,239.9,12,2025,239.9,0.0,239.9,99.59,40.72
O02413,2025-01-23,C0282,P0066,Online,In-Store,1,224.19,0.1,201.77,1,2025,224.19,0.22,223.97,172.43,51.76
O02414,2024-07-21,C0486,P0239,Online,Online,3,322.42,0.2,773.81,7,2024,967.26,1.93,965.33,167.25,465.51
O02415,2025-01-14,C0603,P0955,S035,In-Store,2,222.1,0.2,355.36,1,2025,444.2,0.89,443.31,113.68,216.84
O02416,2025-10-15,C0767,P0214,S048,In-Store,1,262.36,0.2,209.89,10,2025,262.36,0.52,261.84,178.18,84.18
O02417,2025-03-24,C0159,P0726,S039,In-Store,1,268.98,0.0,268.98,3,2025,268.98,0.0,268.98,185.66,83.32
O02418,2025-12-17,C0264,P0201,Online,In-Store,1,63.7,0.2,50.96,12,2025,63.7,0.13,63.57,52.5,11.2
O02419,2025-08-23,C0336,P0746,S040,In-Store,2,28.27,0.0,56.54,8,2025,56.54,0.0,56.54,15.58,25.38
O02420,2025-02-24,C0448,P0697,Online,Online,2,210.41,0.05,399.78,2,2025,420.82,0.21,420.61,151.53,117.76
O02421,2024-06-21,C0023,P0967,S035,In-Store,2,177.85,0.2,284.56,6,2024,355.7,0.71,354.99,94.1,167.5
O02422,2024-08-21,C0003,P0965,Online,Online,1,264.41,0.2,211.53,8,2024,264.41,0.53,263.88,178.08,86.33
O02423,2024-04-12,C0057,P0464,S017,In-Store,2,30.5,0.2,48.8,4,2024,61.0,0.12,60.88,25.66,9.68
O02424,2025-11-12,C0028,P1131,S007,In-Store,1,64.36,0.2,51.49,11,2025,64.36,0.13,64.23,33.26,31.1
O02425,2025-12-16,C0158,P0265,S043,In-Store,2,145.45,0.2,232.72,12,2025,290.9,0.58,290.32,85.12,120.66
O02426,2025-03-01,C0502,P0247,S031,In-Store,2,170.48,0.1,306.86,3,2025,340.96,0.34,340.62,120.33,100.3
O02427,2025-12-11,C0041,P0916,S035,In-Store,2,117.56,0.0,235.12,12,2025,235.12,0.0,235.12,94.77,45.58
O02428,2025-04-29,C0007,P0372,S035,In-Store,2,206.16,0.0,412.32,4,2025,412.32,0.0,412.32,115.72,180.88
O02429,2025-05-18,C0733,P1124,Online,In-Store,2,67.07,0.2,107.31,5,2025,134.14,0.27,133.87,39.38,55.38
O02430,2025-05-08,C0512,P0064,Online,Online,3,17.33,0.1,46.79,5,2025,51.99,0.05,51.94,9.83,22.5
O02431,2024-12-29,C0300,P0397,S008,In-Store,1,29.62,0.05,28.14,12,2024,29.62,0.01,29.61,18.12,11.5
O02432,2024-06-14,C0190,P0332,S007,In-Store,2,159.7,0.2,255.52,6,2024,319.4,0.64,318.76,0.0,67.74
O02433,2024-08-15,C0135,P0787,S048,In-Store,1,220.2,0.2,176.16,8,2024,220.2,0.44,219.76,178.71,41.49
O02434,2025-02-18,C0466,P0531,S030,In-Store,1,223.17,0.0,223.17,2,2025,223.17,0.0,223.17,185.3,37.87
O02435,2024-05-15,C0453,P0730,Online,Online,2,179.11,0.0,358.22,5,2024,358.22,0.0,358.22,148.34,61.54
O02436,2025-03-20,C0373,P0290,Online,Online,3,209.97,0.0,629.91,3,2025,629.91,0.0,629.91,105.5,313.41
O02437,2025-01-15,C0416,P0610,S024,In-Store,10,254.51,0.0,2545.1,1,2025,2545.1,0.0,2545.1,177.67,768.4
O02438,2025-10-01,C0009,P0445,Online,Online,1,35.94,0.0,35.94,10,2025,35.94,0.0,35.94,22.48,13.46
O02439,2024-12-04,C0664,P1070,S057,In-Store,1,20.86,0.05,19.82,12,2024,20.86,0.01,20.85,15.59,5.27
O02440,2025-11-03,C0216,P0230,S055,In-Store,1,73.43,0.05,69.76,11,2025,73.43,0.04,73.39,47.04,26.39
O02441,2024-05-05,C0295,P1109,S032,In-Store,2,200.18,0.0,400.36,5,2024,400.36,0.0,400.36,121.02,158.32
O02442,2025-10-02,C0010,P0617,S047,In-Store,1,43.85,0.2,35.08,10,2025,43.85,0.09,43.76,29.61,14.24
O02443,2025-04-24,C0076,P0031,S014,In-Store,3,340.18,0.0,1020.54,4,2025,1020.54,0.0,1020.54,181.56,475.86
O02444,2024-05-02,C0377,P0145,S046,In-Store,1,193.44,0.1,174.1,5,2024,193.44,0.19,193.25,153.81,39.63
O02445,2025-10-03,C0731,P1126,S044,In-Store,2,29.09,0.1,52.36,10,2025,58.18,0.06,58.12,25.36,7.46
O02446,2024-10-02,C0600,P0501,Online,Online,1,310.14,0.1,279.13,10,2024,310.14,0.31,309.83,170.77,139.37
O02447,2024-10-09,C0563,P0185,Online,Online,2,189.67,0.1,341.41,10,2024,379.34,0.38,378.96,150.76,77.82
O02448,2024-11-23,C0121,P0565,S026,In-Store,2,129.36,0.1,232.85,11,2024,258.72,0.26,258.46,77.59,103.54
O02449,2025-07-07,C0159,P1004,S051,In-Store,2,232.49,0.2,371.98,7,2025,464.98,0.93,464.05,157.88,149.22
O02450,2025-08-19,C0125,P0655,S035,In-Store,1,25.85,0.1,23.27,8,2025,25.85,0.03,25.82,15.47,10.38
O02451,2025-01-23,C0783,P0227,Online,Online,2,252.06,0.0,504.12,1,2025,504.12,0.0,504.12,156.48,191.16
O02452,2025-03-30,C0504,P0674,S008,In-Store,1,170.59,0.05,162.06,3,2025,170.59,0.09,170.5,111.72,58.87
O02453,2025-07-08,C0783,P1152,S006,In-Store,1,271.06,0.1,243.95,7,2025,271.06,0.27,270.79,151.87,119.19
O02454,2025-02-19,C0158,P0770,S040,In-Store,3,221.83,0.0,665.49,2,2025,665.49,0.0,665.49,110.98,332.55
O02455,2024-10-13,C0612,P0945,Online,Online,2,83.93,0.2,134.29,10,2024,167.86,0.34,167.52,53.24,61.38
O02456,2025-09-19,C0302,P0599,S047,In-Store,2,131.38,0.1,236.48,9,2025,262.76,0.26,262.5,67.15,128.46
O02457,2024-10-21,C0432,P0947,S002,In-Store,1,101.12,0.1,91.01,10,2024,101.12,0.1,101.02,51.06,50.06
O02458,2025-09-27,C0104,P0055,S003,In-Store,2,214.63,0.2,343.41,9,2025,429.26,0.86,428.4,122.94,183.38
O02459,2025-04-19,C0393,P0539,S030,In-Store,2,140.12,0.05,266.23,4,2025,280.24,0.14,280.1,96.99,86.26
O02460,2025-06-04,C0740,P0125,Online,Online,1,44.79,0.2,35.83,6,2025,44.79,0.09,44.7,28.31,16.48
O02461,2024-04-17,C0233,P1085,Online,Online,2,42.67,0.05,81.07,4,2024,85.34,0.04,85.3,36.58,12.18
O02462,2024-11-07,C0303,P0149,S032,In-Store,1,29.42,0.1,26.48,11,2024,29.42,0.03,29.39,22.17,7.25
O02463,2025-03-30,C0687,P0370,S010,In-Store,3,106.39,0.05,303.21,3,2025,319.17,0.16,319.01,58.2,144.57
O02464,2025-04-28,C0789,P0807,S025,In-Store,1,135.25,0.05,128.49,4,2025,135.25,0.07,135.18,80.88,54.37
O02465,2025-03-24,C0190,P1136,S019,In-Store,1,40.91,0.0,40.91,3,2025,40.91,0.0,40.91,21.86,19.05
O02466,2025-04-16,C0438,P0513,Online,Online,2,27.18,0.2,43.49,4,2025,54.36,0.11,54.25,18.81,16.74
O02467,2025-07-10,C0386,P0423,Online,Online,2,148.79,0.0,297.58,7,2025,297.58,0.0,297.58,0.0,67.74
O02468,2025-10-22,C0723,P0422,S013,In-Store,1,221.49,0.2,177.19,10,2025,221.49,0.44,221.05,169.3,52.19
O02469,2025-05-20,C0708,P0283,S008,In-Store,1,303.48,0.05,288.31,5,2025,303.48,0.15,303.33,190.91,112.57
O02470,2024-10-06,C0441,P1032,S038,In-Store,4,146.59,0.0,586.36,10,2024,586.36,0.0,586.36,84.11,249.92
O02471,2024-05-18,C0687,P0061,S033,In-Store,1,147.64,0.2,118.11,5,2024,147.64,0.3,147.34,76.11,71.53
O02472,2025-02-09,C0239,P0361,Online,Online,2,214.0,0.1,385.2,2,2025,428.0,0.43,427.57,135.62,156.76
O02473,2025-03-01,C0796,P0481,Online,Online,1,134.56,0.1,121.1,3,2025,134.56,0.13,134.43,87.49,47.07
O02474,2025-05-28,C0703,P1074,S038,In-Store,1,330.13,0.05,313.62,5,2025,330.13,0.17,329.96,192.54,137.59
O02475,2024-05-23,C0591,P0856,S057,In-Store,1,72.18,0.1,64.96,5,2024,72.18,0.07,72.11,53.24,18.94
O02476,2024-12-21,C0460,P0878,S049,In-Store,1,340.01,0.0,340.01,12,2024,340.01,0.0,340.01,195.05,144.96
O02477,2025-01-30,C0698,P0658,S003,In-Store,1,136.72,0.2,109.38,1,2025,136.72,0.27,136.45,84.79,51.93
O02478,2025-04-19,C0474,P1023,S022,In-Store,1,16.77,0.1,15.09,4,2025,16.77,0.02,16.75,14.89,1.88
O02479,2024-05-19,C0078,P0199,S001,In-Store,2,115.92,0.05,220.25,5,2024,231.84,0.12,231.72,58.8,114.24
O02480,2025-02-11,C0539,P0531,Online,Online,1,223.17,0.05,212.01,2,2025,223.17,0.11,223.06,185.3,37.87
O02481,2025-08-04,C0412,P0266,S013,In-Store,1,273.92,0.05,260.22,8,2025,273.92,0.14,273.78,151.72,122.2
O02482,2024-12-24,C0180,P0359,Online,In-Store,2,86.22,0.2,137.95,12,2024,172.44,0.34,172.1,46.73,78.98
O02483,2025-09-06,C0779,P0153,S053,In-Store,1,56.67,0.1,51.0,9,2025,56.67,0.06,56.61,28.68,27.99
O02484,2025-01-24,C0501,P0872,S031,In-Store,1,72.76,0.0,72.76,1,2025,72.76,0.0,72.76,60.01,12.75
O02485,2025-12-29,C0058,P0603,Online,Online,2,31.8,0.1,57.24,12,2025,63.6,0.06,63.54,24.75,14.1
O02486,2024-12-02,C0274,P1131,S035,In-Store,2,64.36,0.05,122.28,12,2024,128.72,0.06,128.66,33.26,62.2
O02487,2025-07-31,C0179,P0212,S037,In-Store,1,313.84,0.0,313.84,7,2025,313.84,0.0,313.84,198.95,114.89
O02488,2025-05-25,C0183,P0383,Online,Online,1,108.18,0.05,102.77,5,2025,108.18,0.05,108.13,68.98,39.2
O02489,2024-11-10,C0582,P1125,Online,Online,1,90.35,0.1,81.31,11,2024,90.35,0.09,90.26,60.59,29.76
O02490,2024-10-31,C0407,P0550,S004,In-Store,1,142.36,0.0,142.36,10,2024,142.36,0.0,142.36,108.31,34.05
O02491,2025-11-02,C0025,P0146,S056,In-Store,1,297.56,0.0,297.56,11,2025,297.56,0.0,297.56,199.4,98.16
O02492,2025-01-22,C0082,P0819,S028,In-Store,1,85.93,0.0,85.93,1,2025,85.93,0.0,85.93,71.29,14.64
O02493,2024-04-29,C0701,P0022,S018,In-Store,2,124.36,0.05,236.28,4,2024,248.72,0.12,248.6,104.0,40.72
O02494,2025-07-08,C0423,P0939,Online,Online,3,201.44,0.1,543.89,7,2025,604.32,0.6,603.72,118.69,248.25
O02495,2025-02-18,C0229,P0231,S028,In-Store,1,103.03,0.05,97.88,2,2025,103.03,0.05,102.98,60.23,42.8
O02496,2024-05-04,C0596,P0908,S015,In-Store,2,210.56,0.0,421.12,5,2024,421.12,0.0,421.12,133.22,154.68
O02497,2025-06-23,C0576,P0066,S048,In-Store,1,224.19,0.1,201.77,6,2025,224.19,0.22,223.97,172.43,51.76
O02498,2024-12-05,C0160,P0716,S039,In-Store,2,380.68,0.1,685.22,12,2024,761.36,0.76,760.6,192.9,375.56
O02499,2025-09-23,C0618,P0448,Online,In-Store,1,117.04,0.05,111.19,9,2025,117.04,0.06,116.98,101.16,15.88
O02500,2025-02-02,C0161,P1010,Online,Online,2,228.83,0.0,457.66,2,2025,457.66,0.0,457.66,166.74,124.18
O02501,2025-06-06,C0586,P0241,S014,In-Store,1,195.47,0.1,175.92,6,2025,195.47,0.2,195.27,150.43,45.04
O02502,2024-06-29,C0305,P1153,S003,In-Store,3,152.8,0.05,435.48,6,2024,458.4,0.23,458.17,103.2,148.8
O02503,2024-12-30,C0735,P0859,S041,In-Store,1,335.31,0.1,301.78,12,2024,335.31,0.34,334.97,194.06,141.25
O02504,2024-12-14,C0464,P0340,S019,In-Store,2,68.28,0.1,122.9,12,2024,136.56,0.14,136.42,43.82,48.92
O02505,2025-03-22,C0602,P1001,Online,Online,1,125.39,0.1,112.85,3,2025,125.39,0.13,125.26,0.0,67.74
O02506,2025-02-07,C0740,P0001,S034,In-Store,1,13.26,0.2,10.61,2,2025,13.26,0.03,13.23,11.2,2.06
O02507,2025-07-29,C0002,P0857,S023,In-Store,1,17.94,0.2,14.35,7,2025,17.94,0.04,17.9,10.57,7.37
O02508,2025-03-06,C0022,P0347,Online,Online,1,63.73,0.0,63.73,3,2025,63.73,0.0,63.73,38.25,25.48
O02509,2024-10-29,C0105,P1157,S054,In-Store,1,35.5,0.05,33.73,10,2024,35.5,0.02,35.48,26.33,9.17
O02510,2025-08-13,C0169,P0381,S057,In-Store,1,169.3,0.1,152.37,8,2025,169.3,0.17,169.13,107.47,61.83
O02511,2024-05-12,C0306,P0487,S017,In-Store,2,134.85,0.1,242.73,5,2024,269.7,0.27,269.43,112.2,45.3
O02512,2025-12-08,C0035,P1197,Online,Online,2,252.57,0.05,479.88,12,2025,505.14,0.25,504.89,154.11,196.92
O02513,2024-08-08,C0197,P0506,Online,Online,2,76.44,0.0,152.88,8,2024,152.88,0.0,152.88,44.45,63.98
O02514,2024-11-24,C0250,P0732,Online,Online,2,186.46,0.05,354.27,11,2024,372.92,0.19,372.73,95.93,181.06
O02515,2024-08-14,C0667,P0678,S003,In-Store,1,109.85,0.0,109.85,8,2024,109.85,0.0,109.85,74.79,35.06
O02516,2024-11-22,C0746,P0463,S018,In-Store,2,192.98,0.1,347.36,11,2024,385.96,0.39,385.57,114.83,156.3
O02517,2024-12-06,C0699,P0068,Online,Online,1,111.71,0.2,89.37,12,2024,111.71,0.22,111.49,82.7,29.01
O02518,2024-10-10,C0567,P1147,Online,Online,2,262.37,0.05,498.5,10,2024,524.74,0.26,524.48,151.81,221.12
O02519,2025-08-14,C0773,P0502,Online,Online,2,256.28,0.05,486.93,8,2025,512.56,0.26,512.3,165.85,180.86
O02520,2025-03-07,C0252,P0807,Online,In-Store,1,135.25,0.2,108.2,3,2025,135.25,0.27,134.98,80.88,54.37
O02521,2025-11-08,C0550,P0054,S047,In-Store,2,315.6,0.05,599.64,11,2025,631.2,0.32,630.88,178.49,274.22
O02522,2025-02-04,C0373,P0551,S005,In-Store,1,170.18,0.05,161.67,2,2025,170.18,0.09,170.09,143.77,26.41
O02523,2025-04-03,C0058,P0909,S048,In-Store,1,224.22,0.2,179.38,4,2025,224.22,0.45,223.77,112.27,111.95
O02524,2024-10-03,C0626,P0274,S007,In-Store,3,285.95,0.05,814.96,10,2024,857.85,0.43,857.42,198.93,261.06
O02525,2025-10-13,C0508,P0822,Online,Online,1,79.83,0.2,63.86,10,2025,79.83,0.16,79.67,55.27,24.56
O02526,2025-01-04,C0602,P0761,Online,Online,1,240.31,0.0,240.31,1,2025,240.31,0.0,240.31,125.81,114.5
O02527,2025-04-25,C0393,P0373,S055,In-Store,2,124.26,0.1,223.67,4,2025,248.52,0.25,248.27,105.48,37.56
O02528,2024-12-10,C0579,P0416,S021,In-Store,2,166.68,0.0,333.36,12,2024,333.36,0.0,333.36,149.54,34.28
O02529,2024-10-04,C0185,P0810,S044,In-Store,1,235.44,0.05,223.67,10,2024,235.44,0.12,235.32,143.76,91.68
O02530,2025-02-20,C0381,P0475,S008,In-Store,3,213.94,0.2,513.46,2,2025,641.82,1.28,640.54,117.58,289.08
O02531,2024-12-26,C0280,P0969,S042,In-Store,2,171.98,0.2,275.17,12,2024,343.96,0.69,343.27,90.71,162.54
O02532,2025-01-29,C0105,P0290,S056,In-Store,1,209.97,0.2,167.98,1,2025,209.97,0.42,209.55,105.5,104.47
O02533,2025-11-26,C0784,P0468,Online,Online,1,146.22,0.05,138.91,11,2025,146.22,0.07,146.15,97.85,48.37
O02534,2025-08-01,C0545,P0550,S008,In-Store,1,142.36,0.1,128.12,8,2025,142.36,0.14,142.22,108.31,34.05
O02535,2024-06-01,C0170,P0216,Online,Online,2,328.08,0.05,623.35,6,2024,656.16,0.33,655.83,190.95,274.26
O02536,2024-05-11,C0363,P0020,S017,In-Store,1,165.62,0.05,157.34,5,2024,165.62,0.08,165.54,137.66,27.96
O02537,2025-04-30,C0142,P0205,S006,In-Store,4,14.31,0.1,51.52,4,2025,57.24,0.06,57.18,7.9,25.64
O02538,2025-10-24,C0050,P1059,S031,In-Store,2,121.32,0.2,194.11,10,2025,242.64,0.49,242.15,109.33,23.98
O02539,2025-02-05,C0267,P0954,S008,In-Store,2,213.86,0.1,384.95,2,2025,427.72,0.43,427.29,132.97,161.78
O02540,2024-07-26,C0257,P0268,Online,Online,3,128.63,0.0,385.89,7,2024,385.89,0.0,385.89,95.03,100.8
O02541,2025-05-22,C0241,P0520,S043,In-Store,4,288.31,0.1,1037.92,5,2025,1153.24,1.15,1152.09,170.34,471.88
O02542,2025-08-02,C0552,P0224,S047,In-Store,2,11.66,0.0,23.32,8,2025,23.32,0.0,23.32,6.19,10.94
O02543,2025-04-29,C0555,P0989,S027,In-Store,2,220.95,0.2,353.52,4,2025,441.9,0.88,441.02,186.64,68.62
O02544,2024-08-01,C0588,P0406,S056,In-Store,2,76.46,0.05,145.27,8,2024,152.92,0.08,152.84,54.72,43.48
O02545,2024-12-08,C0603,P0595,S027,In-Store,1,277.06,0.1,249.35,12,2024,277.06,0.28,276.78,158.47,118.59
O02546,2025-03-26,C0632,P0117,Online,Online,1,197.56,0.2,158.05,3,2025,197.56,0.4,197.16,116.12,81.44
O02547,2025-11-14,C0681,P0593,S017,In-Store,1,71.58,0.0,71.58,11,2025,71.58,0.0,71.58,37.74,33.84
O02548,2025-08-21,C0341,P1031,S022,In-Store,1,119.03,0.05,113.08,8,2025,119.03,0.06,118.97,94.94,24.09
O02549,2025-10-19,C0554,P0351,S020,In-Store,1,170.33,0.2,136.26,10,2025,170.33,0.34,169.99,106.14,64.19
O02550,2025-11-04,C0489,P0276,S011,In-Store,1,112.54,0.0,112.54,11,2025,112.54,0.0,112.54,60.94,51.6
O02551,2024-10-04,C0272,P0814,S042,In-Store,1,222.65,0.05,211.52,10,2024,222.65,0.11,222.54,157.04,65.61
O02552,2025-06-20,C0221,P0653,S005,In-Store,2,62.89,0.2,100.62,6,2025,125.78,0.25,125.53,48.34,29.1
O02553,2025-02-16,C0162,P0353,Online,Online,10,157.81,0.1,1420.3,2,2025,1578.1,1.58,1576.52,123.96,338.5
O02554,2025-11-04,C0108,P1092,Online,Online,2,48.28,0.2,77.25,11,2025,96.56,0.19,96.37,34.56,27.44
O02555,2025-03-23,C0307,P0915,Online,Online,1,287.43,0.2,229.94,3,2025,287.43,0.57,286.86,184.23,103.2
O02556,2025-03-19,C0778,P0515,S041,In-Store,5,29.47,0.0,147.35,3,2025,147.35,0.0,147.35,18.34,55.65
O02557,2025-09-08,C0173,P0332,Online,Online,3,159.7,0.1,431.19,9,2025,479.1,0.48,478.62,0.0,67.74
O02558,2024-07-04,C0583,P1174,Online,Online,1,95.11,0.0,95.11,7,2024,95.11,0.0,95.11,65.08,30.03
O02559,2025-05-23,C0620,P0855,S053,In-Store,2,147.61,0.2,236.18,5,2025,295.22,0.59,294.63,0.0,67.74
O02560,2025-10-18,C0419,P0816,Online,Online,1,235.03,0.1,211.53,10,2025,235.03,0.24,234.79,146.6,88.43
O02561,2025-11-02,C0053,P1189,S012,In-Store,1,252.18,0.05,239.57,11,2025,252.18,0.13,252.05,132.49,119.69
O02562,2025-01-15,C0291,P0080,Online,Online,1,117.89,0.05,112.0,1,2025,117.89,0.06,117.83,91.22,26.67
O02563,2025-08-26,C0051,P0172,S015,In-Store,2,89.42,0.1,160.96,8,2025,178.84,0.18,178.66,62.21,54.42
O02564,2024-08-12,C0551,P0363,Online,Online,1,382.32,0.1,344.09,8,2024,382.32,0.38,381.94,193.08,189.24
O02565,2025-07-12,C0095,P0177,S014,In-Store,2,128.6,0.2,205.76,7,2025,257.2,0.51,256.69,91.14,74.92
O02566,2024-10-06,C0711,P0095,S001,In-Store,2,145.13,0.05,275.75,10,2024,290.26,0.15,290.11,80.95,128.36
O02567,2024-09-01,C0674,P0076,S017,In-Store,3,114.03,0.2,273.67,9,2024,342.09,0.68,341.41,83.47,91.68
O02568,2025-01-15,C0701,P0856,S003,In-Store,1,72.18,0.2,57.74,1,2025,72.18,0.14,72.04,53.24,18.94
O02569,2024-06-26,C0132,P0800,Online,Online,2,100.39,0.1,180.7,6,2024,200.78,0.2,200.58,78.13,44.52
O02570,2025-06-20,C0586,P0666,Online,Online,2,78.53,0.05,149.21,6,2025,157.06,0.08,156.98,65.86,25.34
O02571,2025-11-05,C0433,P0184,S027,In-Store,1,207.61,0.05,197.23,11,2025,207.61,0.1,207.51,118.02,89.59
O02572,2024-06-25,C0689,P0227,Online,Online,1,252.06,0.05,239.46,6,2024,252.06,0.13,251.93,156.48,95.58
O02573,2024-11-07,C0117,P0025,S050,In-Store,3,83.7,0.1,225.99,11,2024,251.1,0.25,250.85,51.97,95.19
O02574,2024-06-22,C0095,P0891,Online,Online,2,183.58,0.05,348.8,6,2024,367.16,0.18,366.98,115.51,136.14
O02575,2025-03-13,C0398,P0714,Online,Online,2,219.22,0.1,394.6,3,2025,438.44,0.44,438.0,133.22,172.0
O02576,2025-01-29,C0766,P0402,S029,In-Store,1,19.94,0.2,15.95,1,2025,19.94,0.04,19.9,14.14,5.8
O02577,2025-01-03,C0397,P1071,S017,In-Store,1,145.95,0.2,116.76,1,2025,145.95,0.29,145.66,95.48,50.47
O02578,2025-03-04,C0770,P0064,S044,In-Store,1,17.33,0.05,16.46,3,2025,17.33,0.01,17.32,9.83,7.5
O02579,2025-01-02,C0618,P0598,Online,Online,1,169.19,0.0,169.19,1,2025,169.19,0.0,169.19,0.0,67.74
O02580,2025-02-06,C0438,P0142,S054,In-Store,1,132.42,0.1,119.18,2,2025,132.42,0.13,132.29,96.4,36.02
O02581,2025-09-28,C0563,P0903,Online,Online,1,221.79,0.0,221.79,9,2025,221.79,0.0,221.79,165.61,56.18
O02582,2025-05-21,C0506,P1156,Online,Online,1,31.98,0.1,28.78,5,2025,31.98,0.03,31.95,22.03,9.95
O02583,2024-09-14,C0042,P0345,Online,Online,1,270.31,0.05,256.79,9,2024,270.31,0.14,270.17,136.39,133.92
O02584,2024-06-22,C0273,P0547,Online,Online,2,235.33,0.2,376.53,6,2024,470.66,0.94,469.72,147.83,175.0
O02585,2025-01-24,C0275,P0707,S021,In-Store,2,185.84,0.05,353.1,1,2025,371.68,0.19,371.49,101.02,169.64
O02586,2025-06-09,C0398,P1172,Online,Online,1,354.52,0.0,354.52,6,2025,354.52,0.0,354.52,0.0,67.74
O02587,2024-06-17,C0300,P1097,S014,In-Store,1,165.33,0.2,132.26,6,2024,165.33,0.33,165.0,131.32,34.01
O02588,2025-07-17,C0140,P0856,S002,In-Store,1,72.18,0.1,64.96,7,2025,72.18,0.07,72.11,53.24,18.94
O02589,2025-01-06,C0177,P0405,S046,In-Store,1,226.02,0.1,203.42,1,2025,226.02,0.23,225.79,114.67,111.35
O02590,2024-04-20,C0012,P0006,S014,In-Store,2,233.12,0.1,419.62,4,2024,466.24,0.47,465.77,147.3,171.64
O02591,2024-09-29,C0320,P0986,S017,In-Store,2,250.43,0.05,475.82,9,2024,500.86,0.25,500.61,135.06,230.74
O02592,2025-03-05,C0743,P0570,Online,Online,1,245.4,0.0,245.4,3,2025,245.4,0.0,245.4,0.0,67.74
O02593,2024-08-08,C0033,P1191,S030,In-Store,1,199.61,0.0,199.61,8,2024,199.61,0.0,199.61,101.14,98.47
O02594,2024-09-19,C0437,P0102,S054,In-Store,2,221.14,0.2,353.82,9,2024,442.28,0.88,441.4,153.44,135.4
O02595,2025-02-11,C0300,P0454,S058,In-Store,1,57.81,0.1,52.03,2,2025,57.81,0.06,57.75,39.64,18.17
O02596,2025-03-05,C0468,P0104,S024,In-Store,1,237.61,0.0,237.61,3,2025,237.61,0.0,237.61,131.78,105.83
